Company=GREAT BEAR PETROLEUM
Well=GB_ALCOR_#1
Field=WILDCAT
County=NORTH SLOPE
State=ALASKA
Country=NORTH SLOPE
Dip Summary From 4550.80 to 4575.80 Metres
Dip Confidence :
   E=Excellent(dip quality=1), G=Good(dip quality=2)
F=Fair(dip quality=3), P=Poor(dip quality=4 or 5)
Depth,Class,True Mag,True Azi,Quality,Caliper,Conf,DipType,Gamma Ray,Devi,Hazi
5461.5952,BED,    3.55,   51.80,3,8.65,F,Sedimentary Dips,76.34,0.35,201.73
5461.9746,BED,    4.72,   50.00,3,8.62,F,Sedimentary Dips,74.67,0.35,201.94
5462.2891,BED,    3.51,  122.00,3,8.59,F,Sedimentary Dips,71.50,0.35,202.30
5463.2002,BED,    3.53,  143.60,1,8.54,E,Sedimentary Dips,58.60,0.35,202.88
5463.3955,BED,    4.75,  147.20,1,8.54,E,Sedimentary Dips,57.21,0.35,202.96
5463.6665,BED,    8.23,   51.80,1,8.56,E,Sedimentary Dips,58.33,0.35,203.02
5463.8184,BED,   10.56,   50.00,1,8.58,E,Sedimentary Dips,58.90,0.35,203.02
5463.9702,BED,   11.68,   48.20,1,8.59,E,Sedimentary Dips,61.79,0.35,203.03
5464.0464,BED,    7.05,   37.40,1,8.60,E,Sedimentary Dips,63.24,0.35,203.05
5464.2197,BED,    9.34,   37.40,1,8.62,E,Sedimentary Dips,67.86,0.35,203.14
5464.6104,BED,    2.39,   35.60,1,8.66,E,Sedimentary Dips,72.83,0.35,203.57
5464.9033,BED,    3.55,   78.80,1,8.65,E,Sedimentary Dips,75.90,0.35,203.91
5465.0225,BED,    2.34,   80.60,1,8.63,E,Sedimentary Dips,77.43,0.35,204.01
5465.1958,BED,    4.73,  163.40,1,8.61,E,Sedimentary Dips,75.47,0.35,204.05
5465.4346,BED,    1.17,  161.60,1,8.59,E,Sedimentary Dips,72.28,0.35,204.11
5465.7490,BED,    1.17,  104.00,1,8.58,E,Sedimentary Dips,68.75,0.35,204.25
5466.6167,BED,    1.17,  150.80,1,8.59,E,Bed Boundary,67.49,0.35,204.74
5466.8228,BED,    2.40,  145.40,1,8.59,E,Bed Boundary,71.30,0.35,204.72
5466.9531,BED,    2.35,  145.40,1,8.58,E,Bed Boundary,72.93,0.35,204.85
5467.3003,BED,    1.17,  147.20,1,8.62,E,Bed Boundary,77.31,0.35,205.10
5467.7773,BED,    1.17,  105.80,1,8.62,E,Bed Boundary,80.21,0.35,205.41
5467.9399,BED,    2.39,  105.80,1,8.62,E,Bed Boundary,79.65,0.35,205.56
5468.7427,BED,    2.40,   51.80,3,8.58,F,Bed Boundary,75.01,0.35,206.47
5468.9814,BED,    1.23,   30.20,3,8.59,F,Bed Boundary,76.13,0.35,206.67
5469.2632,BED,    1.17,   30.20,3,8.58,F,Bed Boundary,77.36,0.35,206.77
5469.4370,BED,    1.23,   33.80,3,8.58,F,Bed Boundary,77.68,0.35,206.81
5469.6973,BED,    1.22,   32.00,3,8.61,F,Bed Boundary,76.64,0.35,206.81
5470.0117,BED,    1.17,   32.00,3,8.62,F,Bed Boundary,73.06,0.35,206.77
5470.2070,BED,    1.22,   32.00,3,8.63,F,Bed Boundary,70.06,0.35,206.95
5471.5518,BED,    2.34,   41.00,3,8.63,F,Bed Boundary,65.28,0.35,207.19
5471.7578,BED,    1.17,   39.20,3,8.64,F,Bed Boundary,69.41,0.35,207.23
5472.1699,BED,    2.32,   39.20,3,8.71,F,Bed Boundary,73.67,0.35,207.20
5472.4087,BED,    1.16,   42.80,3,8.69,F,Bed Boundary,73.91,0.35,207.15
5473.7319,BED,    2.41,   42.80,1,8.54,E,Bed Boundary,54.31,0.35,206.80
5474.2417,BED,    1.23,   42.80,1,8.60,E,Bed Boundary,51.99,0.35,206.87
5474.4258,BED,    1.17,   33.80,1,8.59,E,Bed Boundary,49.90,0.35,206.81
5475.7168,BED,    2.41,   33.80,1,8.54,E,Bed Boundary,49.47,0.35,206.57
5475.9116,BED,    3.52,   33.80,1,8.56,E,Bed Boundary,53.77,0.35,206.52
5476.0962,BED,    3.57,   35.60,1,8.57,E,Bed Boundary,55.27,0.35,206.51
5476.3457,BED,    8.27,   28.40,1,8.58,E,Bed Boundary,57.32,0.35,206.39
5476.9854,BED,    4.69,   55.40,1,8.57,E,Bed Boundary,58.59,0.35,205.87
5477.2461,BED,    5.90,   53.60,1,8.59,E,Bed Boundary,58.30,0.35,205.80
5477.6147,BED,    4.74,   66.20,1,8.59,E,Bed Boundary,56.46,0.35,205.31
5477.8530,BED,    5.89,   66.20,1,8.61,E,Bed Boundary,56.64,0.35,204.96
5478.0918,BED,    5.90,   59.00,1,8.59,E,Bed Boundary,56.90,0.35,204.92
5478.9595,BED,    4.74,   57.20,1,8.57,E,Bed Boundary,63.09,0.36,204.58
5479.3174,BED,    8.21,   48.20,1,8.59,E,Bed Boundary,63.65,0.36,204.63
5479.5884,BED,    8.19,   46.40,1,8.62,E,Bed Boundary,59.73,0.35,204.71
5479.8599,BED,    4.73,   42.80,1,8.60,E,Bed Boundary,51.45,0.36,204.80
5480.1958,BED,    2.35,   37.40,1,8.58,E,Bed Boundary,47.66,0.35,204.81
5480.9336,BED,    1.18,  357.80,1,8.52,E,Bed Boundary,54.12,0.35,204.45
5481.3892,BED,    3.51,  215.60,1,8.61,E,Bed Boundary,59.65,0.35,204.08
5481.8989,BED,    1.17,   32.00,1,8.62,E,Bed Boundary,65.22,0.35,203.58
5482.1919,BED,    2.39,   30.20,1,8.63,E,Bed Boundary,65.31,0.35,203.27
5482.5171,BED,    1.17,   64.40,1,8.62,E,Bed Boundary,60.91,0.35,202.97
5482.9619,BED,    2.40,   66.20,1,8.59,E,Bed Boundary,53.48,0.36,202.73
5483.2002,BED,    2.35,   82.40,1,8.55,E,Bed Boundary,54.42,0.36,202.87
5483.7534,BED,    2.35,   30.20,1,8.55,E,Bed Boundary,60.67,0.36,203.15
5483.9160,BED,    2.35,   28.40,1,8.58,E,Bed Boundary,63.03,0.36,203.17
5484.2417,BED,    1.22,   30.20,1,8.62,E,Bed Boundary,64.91,0.36,203.10
5484.5776,BED,    2.34,   55.40,1,8.64,E,Bed Boundary,66.80,0.36,202.83
5484.8164,BED,    1.17,   64.40,1,8.63,E,Bed Boundary,68.24,0.36,202.98
5485.0874,BED,    1.17,   60.80,1,8.61,E,Bed Boundary,68.83,0.36,203.08
5485.2720,BED,    3.55,   98.60,1,8.64,E,Bed Boundary,69.46,0.36,203.14
5485.4995,BED,    3.50,   91.40,1,8.63,E,Bed Boundary,69.05,0.36,203.20
5485.7275,BED,    2.40,   93.20,1,8.58,E,Bed Boundary,68.73,0.36,203.18
5486.0093,BED,    2.35,   98.60,1,8.55,E,Bed Boundary,66.45,0.36,203.09
5486.1396,BED,    1.18,   98.60,1,8.56,E,Bed Boundary,65.62,0.36,203.06
5486.2808,BED,    2.35,  149.00,2,8.58,G,Bed Boundary,64.83,0.36,203.17
5486.6494,BED,    2.35,  149.00,2,8.58,G,Bed Boundary,62.03,0.36,203.59
5487.0288,BED,    3.57,  158.00,2,8.60,G,Bed Boundary,62.70,0.36,204.02
5487.3545,BED,    3.50,  150.80,2,8.63,G,Bed Boundary,64.06,0.36,204.38
5487.5820,BED,    2.39,  158.00,2,8.64,G,Bed Boundary,65.57,0.36,204.50
5487.8643,BED,    4.72,  150.80,2,8.63,G,Bed Boundary,67.05,0.36,204.35
5488.2871,BED,    4.75,  172.40,2,8.56,G,Bed Boundary,67.55,0.36,203.85
5488.7207,BED,    2.39,  177.80,2,8.63,G,Bed Boundary,67.29,0.36,203.77
5488.8838,BED,    2.34,  179.60,2,8.64,G,Bed Boundary,67.14,0.36,203.86
5489.3174,BED,    2.39,  163.40,2,8.64,G,Bed Boundary,69.07,0.36,204.33
5490.1958,BED,    1.17,   73.40,1,8.66,E,Bed Boundary,77.18,0.36,205.10
5490.4995,BED,    2.33,   60.80,1,8.65,E,Bed Boundary,75.10,0.36,205.21
5491.2373,BED,    1.17,   59.00,3,8.63,F,Bed Boundary,70.39,0.36,205.28
5491.4756,BED,    1.17,   44.60,3,8.62,F,Bed Boundary,70.77,0.36,205.13
5491.8662,BED,    1.17,   33.80,3,8.66,F,Bed Boundary,73.37,0.36,205.26
5492.1699,BED,    1.17,   30.20,3,8.67,F,Bed Boundary,75.16,0.36,205.49
5492.5386,BED,    1.17,   30.20,3,8.67,F,Bed Boundary,76.12,0.36,205.56
5493.0269,BED,    1.17,   19.40,3,8.63,F,Bed Boundary,70.84,0.36,205.44
5493.2329,BED,    1.17,   37.40,3,8.63,F,Bed Boundary,66.42,0.36,205.41
5493.7100,BED,    1.17,   42.80,3,8.63,F,Bed Boundary,65.19,0.36,205.50
5494.1333,BED,    2.40,   37.40,3,8.59,F,Bed Boundary,70.89,0.36,205.73
5495.5322,BED,    2.34,   69.80,1,8.61,E,Bed Boundary,79.90,0.36,206.69
5495.8032,BED,    3.51,   28.40,1,8.61,E,Bed Boundary,80.89,0.36,206.68
5500.0332,BED,    1.17,   24.80,3,8.68,F,Bed Boundary,69.36,0.35,206.20
5500.1958,BED,    1.17,   24.80,3,8.67,F,Bed Boundary,70.40,0.35,206.20
5500.3696,BED,    2.39,   24.80,3,8.64,F,Bed Boundary,72.36,0.35,206.19
5502.1265,BED,    2.34,   23.00,3,8.64,F,Bed Boundary,71.06,0.35,206.80
5502.4844,BED,    1.17,   24.80,3,8.62,F,Bed Boundary,70.15,0.35,206.90
5502.9619,BED,    2.40,   12.20,1,8.60,E,Bed Boundary,71.12,0.35,207.11
5506.6929,BED,    1.16,  343.40,1,8.68,E,Bed Boundary,87.52,0.35,206.94
5506.9424,BED,    1.22,  357.80,1,8.67,E,Bed Boundary,87.63,0.35,206.90
5507.1807,BED,    1.17,  357.80,1,8.66,E,Bed Boundary,87.11,0.35,206.89
5507.4844,BED,    2.33,  329.00,1,8.66,E,Bed Boundary,84.81,0.36,207.04
5508.0049,BED,    3.50,  284.00,1,8.64,E,Soft Sediment Deformation,76.17,0.36,207.65
5508.3198,BED,    2.39,  282.20,1,8.63,E,Soft Sediment Deformation,66.41,0.36,208.19
5508.4932,BED,    4.72,  296.60,1,8.62,E,Soft Sediment Deformation,59.55,0.36,208.39
5508.7100,BED,    4.73,  287.60,1,8.61,E,Soft Sediment Deformation,51.44,0.36,208.55
5508.9380,BED,    7.11,  275.00,1,8.60,E,Soft Sediment Deformation,42.88,0.36,208.36
5509.3394,BED,    3.58,  334.40,1,8.55,E,Soft Sediment Deformation,34.95,0.37,208.33
5509.7295,BED,    5.92,   84.20,1,8.54,E,Soft Sediment Deformation,30.76,0.37,208.62
5510.6733,BED,    2.41,  105.80,1,8.54,E,Soft Sediment Deformation,31.24,0.37,209.43
5510.8901,BED,    4.75,  105.80,1,8.54,E,Soft Sediment Deformation,31.75,0.37,209.92
5511.1289,BED,    4.76,  100.40,1,8.54,E,Soft Sediment Deformation,33.37,0.37,210.42
5512.1484,BED,    4.76,   77.00,1,8.53,E,Soft Sediment Deformation,35.35,0.37,210.76
5512.7012,BED,    2.36,   14.00,1,8.53,E,Soft Sediment Deformation,34.97,0.38,211.15
5513.2109,BED,    2.40,  165.20,1,8.57,E,Soft Sediment Deformation,36.20,0.38,211.96
5513.7969,BED,    3.57,   46.40,1,8.59,E,Soft Sediment Deformation,35.88,0.38,212.41
5514.1333,BED,    2.40,   35.60,1,8.58,E,Bed Boundary,35.57,0.39,212.42
5514.3608,BED,    1.17,   33.80,1,8.59,E,Bed Boundary,36.98,0.39,212.44
5514.6318,BED,    1.17,   30.20,1,8.59,E,Bed Boundary,37.74,0.39,212.65
5515.0767,BED,    2.35,   39.20,1,8.54,E,Bed Boundary,37.52,0.39,212.87
5515.6406,BED,    2.35,   41.00,1,8.59,E,Bed Boundary,36.40,0.40,213.00
5516.3022,BED,    2.34,   39.20,1,8.60,E,Bed Boundary,37.54,0.40,213.70
5517.0288,BED,    1.17,   23.00,1,8.58,E,Bed Boundary,39.66,0.40,214.47
5517.3867,BED,    2.35,   30.20,1,8.55,E,Bed Boundary,39.83,0.40,214.57
5517.6362,BED,    2.35,   28.40,1,8.55,E,Bed Boundary,37.44,0.40,214.74
5517.8857,BED,    2.35,   28.40,1,8.57,E,Bed Boundary,35.05,0.40,214.84
5518.0918,BED,    2.35,   26.60,1,8.59,E,Bed Boundary,33.86,0.40,214.85
5518.5366,BED,    1.17,   24.80,1,8.63,E,Bed Boundary,38.08,0.40,215.02
5519.0679,BED,    1.17,   24.80,1,8.68,E,Bed Boundary,43.43,0.40,215.16
5519.9463,BED,    1.17,   28.40,1,8.61,E,Bed Boundary,35.54,0.40,215.25
5524.5996,BED,    1.22,   19.40,1,8.66,E,Bed Boundary,74.47,0.41,215.22
5525.2070,BED,    1.22,   37.40,1,8.67,E,Bed Boundary,72.32,0.41,215.28
5525.4673,BED,    1.22,   44.60,1,8.67,E,Bed Boundary,73.32,0.40,215.20
5525.7710,BED,    2.39,   37.40,1,8.66,E,Bed Boundary,73.78,0.40,215.01
5526.0747,BED,    1.22,   37.40,1,8.66,E,Bed Boundary,74.58,0.40,214.81
5526.5518,BED,    1.17,   33.80,1,8.65,E,Bed Boundary,75.40,0.41,214.57
5526.7471,BED,    1.17,   39.20,1,8.64,E,Bed Boundary,75.79,0.41,214.55
5527.4629,BED,    1.17,    1.40,3,8.66,F,Bed Boundary,83.24,0.41,214.11
5527.8101,BED,    1.22,  359.60,3,8.65,F,Bed Boundary,83.28,0.41,213.77
5528.4497,BED,    1.16,   23.00,3,8.68,F,Bed Boundary,76.32,0.40,213.64
5528.7427,BED,    1.17,   28.40,3,8.67,F,Bed Boundary,75.11,0.40,213.68
5528.9814,BED,    1.22,   30.20,3,8.64,F,Bed Boundary,75.09,0.40,213.60
5529.4150,BED,    1.17,   30.20,3,8.63,F,Bed Boundary,78.01,0.40,213.32
5530.0117,BED,    2.39,   21.20,3,8.65,F,Bed Boundary,68.02,0.40,212.96
5530.2285,BED,    1.17,   24.80,3,8.61,F,Bed Boundary,62.50,0.40,212.88
5530.5757,BED,    2.40,   33.80,1,8.56,E,Bed Boundary,51.39,0.40,212.77
5530.8794,BED,    1.18,   37.40,1,8.53,E,Bed Boundary,49.20,0.40,212.59
5531.4976,BED,    1.17,   26.60,1,8.61,E,Bed Boundary,55.76,0.40,212.46
5532.1265,BED,    1.17,   24.80,1,8.61,E,Bed Boundary,59.26,0.40,212.39
5532.3652,BED,    1.17,   24.80,1,8.61,E,Bed Boundary,57.82,0.40,212.24
5532.7559,BED,    1.23,   24.80,1,8.59,E,Bed Boundary,60.86,0.40,211.91
5532.9619,BED,    2.39,   24.80,1,8.62,E,Bed Boundary,63.73,0.40,211.80
5533.2979,BED,    1.17,   24.80,1,8.62,E,Bed Boundary,70.65,0.39,211.55
5533.5259,BED,    1.22,   26.60,1,8.63,E,Bed Boundary,69.29,0.39,211.39
5533.7969,BED,    1.17,   26.60,1,8.61,E,Bed Boundary,68.00,0.39,211.32
5534.1006,BED,    1.17,   30.20,1,8.60,E,Bed Boundary,65.09,0.39,211.54
5534.4478,BED,    2.39,   30.20,1,8.64,E,Bed Boundary,63.76,0.39,211.57
5534.6860,BED,    1.17,   30.20,1,8.66,E,Bed Boundary,64.21,0.39,211.54
5534.8921,BED,    1.17,   30.20,1,8.67,E,Bed Boundary,63.08,0.39,211.58
5535.2178,BED,    1.17,   30.20,1,8.65,E,Bed Boundary,59.89,0.39,211.71
5535.5864,BED,    1.17,   30.20,1,8.64,E,Bed Boundary,58.45,0.40,211.74
5535.9229,BED,    1.23,   30.20,1,8.60,E,Bed Boundary,57.98,0.40,211.50
5536.5518,BED,    1.18,   30.20,1,8.57,E,Bed Boundary,56.66,0.40,210.94
5537.3652,BED,    2.39,   42.80,1,8.64,E,Bed Boundary,57.27,0.40,210.66
5537.7124,BED,    1.22,   30.20,1,8.63,E,Bed Boundary,52.97,0.40,210.37
5538.3413,BED,    1.17,   39.20,1,8.57,E,Bed Boundary,49.58,0.40,209.95
5538.5693,BED,    1.23,   37.40,1,8.53,E,Bed Boundary,48.76,0.40,209.87
5538.8076,BED,    2.37,   50.00,1,8.48,E,Bed Boundary,46.30,0.40,209.89
5539.0898,BED,    4.76,   48.20,1,8.53,E,Bed Boundary,42.34,0.40,210.01
5539.6973,BED,    7.05,   64.40,2,8.60,G,Sedimentary Dips,36.92,0.40,210.08
5540.0444,BED,   10.53,   44.60,2,8.61,G,Sedimentary Dips,41.00,0.40,210.06
5540.2397,BED,    5.88,   89.60,2,8.62,G,Sedimentary Dips,44.14,0.40,210.04
5540.4131,BED,    8.19,  127.40,3,8.62,F,Erosional Surface,47.29,0.40,210.02
5540.6406,BED,    1.17,   17.60,1,8.60,E,Bed Boundary,51.89,0.40,209.98
5540.9116,BED,    2.34,   26.60,1,8.60,E,Bed Boundary,57.42,0.40,209.86
5541.2695,BED,    1.17,   24.80,1,8.63,E,Bed Boundary,65.59,0.40,209.60
5541.4868,BED,    1.22,   24.80,1,8.64,E,Bed Boundary,68.01,0.40,209.40
5541.9097,BED,    1.17,   28.40,1,8.65,E,Bed Boundary,70.15,0.40,209.21
5542.1592,BED,    1.16,   30.20,3,8.69,F,Bed Boundary,69.97,0.40,209.18
5542.8423,BED,    1.16,   41.00,3,8.71,F,Bed Boundary,61.26,0.40,209.37
5543.1460,BED,    1.17,   42.80,3,8.66,F,Bed Boundary,56.32,0.40,209.35
5543.4175,BED,    1.22,   41.00,3,8.62,F,Bed Boundary,53.55,0.40,209.33
5543.6992,BED,    1.17,   41.00,3,8.61,F,Bed Boundary,51.16,0.40,209.38
5544.0356,BED,    1.22,   44.60,3,8.61,F,Bed Boundary,51.25,0.40,209.32
5544.8379,BED,    3.51,   41.00,1,8.62,E,Bed Boundary,60.15,0.40,208.97
5545.3804,BED,    2.33,   46.40,1,8.65,E,Bed Boundary,67.49,0.41,208.52
5545.8687,BED,    2.38,   35.60,1,8.69,E,Bed Boundary,72.80,0.41,208.28
5548.4175,BED,    2.40,   33.80,1,8.56,E,Bed Boundary,56.13,0.41,207.40
5549.1655,BED,    2.35,   35.60,1,8.59,E,Bed Boundary,55.24,0.42,206.98
5549.5669,BED,    2.34,   37.40,1,8.62,E,Bed Boundary,57.77,0.42,207.19
5549.8813,BED,    1.17,   32.00,1,8.62,E,Bed Boundary,62.11,0.42,207.28
5550.2935,BED,    1.17,   32.00,1,8.64,E,Bed Boundary,66.40,0.42,207.33
5550.5972,BED,    1.17,   26.60,1,8.62,E,Bed Boundary,67.98,0.42,207.24
5550.8687,BED,    1.23,   30.20,1,8.59,E,Bed Boundary,64.46,0.42,207.21
5551.1289,BED,    1.23,   35.60,1,8.58,E,Bed Boundary,61.44,0.42,207.22
5551.4868,BED,    2.40,   17.60,1,8.57,E,Bed Boundary,53.95,0.42,207.16
5551.7144,BED,    2.35,   12.20,1,8.56,E,Bed Boundary,49.97,0.42,207.13
5552.0508,BED,    1.18,   12.20,1,8.56,E,Bed Boundary,43.69,0.42,207.04
5552.2461,BED,    1.23,   12.20,1,8.56,E,Bed Boundary,43.12,0.42,207.01
5552.5386,BED,    1.17,   15.80,1,8.58,E,Bed Boundary,41.33,0.43,206.92
5552.9077,BED,    1.23,   23.00,1,8.59,E,Bed Boundary,43.24,0.43,206.75
5553.2544,BED,    3.51,   50.00,1,8.61,E,Bed Boundary,44.35,0.43,206.58
5553.6016,BED,    7.06,   50.00,1,8.58,E,Bed Boundary,44.28,0.43,206.47
5553.7319,BED,    7.12,   68.00,1,8.57,E,Bed Boundary,44.78,0.43,206.39
5554.0571,BED,    2.35,   71.60,1,8.58,E,Bed Boundary,46.19,0.43,206.14
5554.4043,BED,    3.58,  107.60,1,8.56,E,Bed Boundary,48.20,0.43,205.79
5554.5776,BED,    3.53,  109.40,1,8.54,E,Bed Boundary,48.95,0.43,205.47
5554.8057,BED,    2.41,  327.20,1,8.53,E,Bed Boundary,49.56,0.43,205.16
5555.0659,BED,    3.57,   75.20,1,8.57,E,Bed Boundary,51.46,0.43,204.97
5555.8467,BED,    2.34,   59.00,1,8.62,E,Bed Boundary,65.19,0.43,204.66
5557.4844,BED,    2.33,   42.80,1,8.67,E,Bed Boundary,78.16,0.44,205.30
5558.2979,BED,    3.50,   37.40,1,8.64,E,Bed Boundary,73.50,0.44,204.87
5558.6777,BED,    2.39,   35.60,1,8.63,E,Bed Boundary,78.36,0.44,204.55
5559.2852,BED,    1.22,   32.00,1,8.64,E,Bed Boundary,80.16,0.44,203.84
5559.7080,BED,    3.55,   32.00,1,8.66,E,Bed Boundary,79.64,0.44,203.60
5562.1157,BED,    1.17,   48.20,3,8.63,F,Bed Boundary,64.10,0.44,202.07
5563.6665,BED,    1.17,   39.20,1,8.60,E,Bed Boundary,67.05,0.45,201.39
5564.1113,BED,    1.17,   48.20,1,8.61,E,Bed Boundary,55.24,0.45,201.20
5564.5669,BED,    2.34,   44.60,1,8.62,E,Bed Boundary,45.92,0.45,201.11
5565.0117,BED,    2.40,   44.60,1,8.56,E,Bed Boundary,42.54,0.45,201.17
5565.3369,BED,    3.53,   14.00,1,8.55,E,Bed Boundary,41.90,0.45,201.16
5565.5537,BED,    5.92,   17.60,1,8.54,E,Bed Boundary,40.23,0.45,201.15
5566.0093,BED,    1.17,   17.60,1,8.58,E,Bed Boundary,36.32,0.45,200.97
5566.5952,BED,    1.18,   86.00,1,8.54,E,Bed Boundary,30.97,0.45,200.80
5567.0073,BED,    2.35,  204.80,1,8.55,E,Bed Boundary,30.44,0.45,200.45
5567.2026,BED,    2.35,  206.60,1,8.55,E,Bed Boundary,30.53,0.45,200.46
5567.6040,BED,    1.18,  204.80,1,8.53,E,Bed Boundary,30.82,0.45,200.41
5568.7534,BED,    1.18,  195.80,1,8.53,E,Bed Boundary,29.07,0.46,200.53
5569.2632,BED,    1.18,  186.80,1,8.56,E,Bed Boundary,30.23,0.45,200.39
5569.4692,BED,    1.18,  186.80,1,8.57,E,Bed Boundary,30.21,0.45,200.22
5570.2178,BED,    2.41,   48.20,1,8.53,E,Bed Boundary,30.58,0.45,199.72
5570.5430,BED,    2.35,   48.20,1,8.55,E,Bed Boundary,32.24,0.45,199.59
5572.8960,BED,    1.18,  177.80,1,8.53,E,Bed Boundary,29.75,0.46,199.42
5573.1138,BED,    2.36,  217.40,1,8.53,E,Bed Boundary,32.62,0.46,199.46
5573.4717,BED,    4.70,  206.60,1,8.54,E,Bed Boundary,35.13,0.46,199.49
5573.7319,BED,    2.36,  197.60,1,8.53,E,Bed Boundary,36.21,0.46,199.53
5574.1333,BED,    3.53,  192.20,1,8.52,E,Bed Boundary,35.40,0.46,199.49
5574.6973,BED,    1.23,   37.40,1,8.53,E,Bed Boundary,37.82,0.46,199.47
5574.9575,BED,    1.24,   26.60,1,8.50,E,Bed Boundary,39.55,0.46,199.41
5575.3154,BED,    2.41,   35.60,1,8.52,E,Bed Boundary,39.56,0.46,199.50
5575.5107,BED,    2.41,   35.60,1,8.54,E,Bed Boundary,39.29,0.46,199.65
5575.7817,BED,    3.58,   35.60,1,8.57,E,Bed Boundary,39.44,0.46,199.55
5576.1611,BED,    1.17,   28.40,1,8.57,E,Bed Boundary,42.63,0.46,199.34
5576.3672,BED,    2.35,   28.40,1,8.57,E,Bed Boundary,44.32,0.46,199.14
5577.1592,BED,    1.18,   51.80,1,8.56,E,Bed Boundary,41.19,0.46,198.57
5577.4844,BED,    2.35,   41.00,1,8.56,E,Bed Boundary,41.15,0.47,198.43
5577.7231,BED,    4.75,   39.20,1,8.55,E,Bed Boundary,42.84,0.47,198.49
5578.1025,BED,    2.35,   26.60,1,8.55,E,Bed Boundary,46.32,0.47,198.68
5578.2979,BED,    2.35,   24.80,1,8.54,E,Bed Boundary,48.08,0.47,198.70
5578.5039,BED,    3.53,   19.40,1,8.54,E,Bed Boundary,50.22,0.47,198.72
5579.1323,BED,    2.35,   32.00,1,8.58,E,Bed Boundary,53.93,0.47,198.69
5579.2852,BED,    3.57,   32.00,1,8.59,E,Bed Boundary,52.39,0.47,198.72
5579.5659,BED,    2.35,   32.00,1,8.56,E,Bed Boundary,49.56,0.47,198.49
5579.8589,BED,    2.35,   35.60,1,8.57,E,Bed Boundary,45.72,0.47,198.44
5580.0552,BED,    1.23,   39.20,1,8.60,E,Bed Boundary,44.73,0.47,198.39
5580.8687,BED,    1.23,   42.80,1,8.54,E,Bed Boundary,48.43,0.47,198.20
5581.0527,BED,    1.18,   44.60,1,8.54,E,Bed Boundary,52.99,0.47,198.19
5581.3130,BED,    2.35,   32.00,1,8.57,E,Bed Boundary,57.38,0.47,198.31
5581.4648,BED,    1.17,   33.80,1,8.59,E,Bed Boundary,59.97,0.47,198.35
5581.6821,BED,    1.22,   41.00,1,8.62,E,Bed Boundary,64.40,0.47,198.38
5581.9204,BED,    2.34,   32.00,1,8.63,E,Bed Boundary,66.51,0.47,198.43
5582.3218,BED,    1.17,   59.00,1,8.62,E,Bed Boundary,66.92,0.47,198.47
5582.6797,BED,    1.17,   42.80,1,8.57,E,Bed Boundary,62.85,0.47,198.26
5583.2861,BED,    1.18,   26.60,1,8.53,E,Bed Boundary,53.06,0.47,197.96
5583.7202,BED,    2.41,   21.20,1,8.51,E,Bed Boundary,46.35,0.47,197.80
5584.1875,BED,    1.23,   26.60,1,8.55,E,Bed Boundary,46.64,0.47,197.93
5584.8379,BED,    1.18,   17.60,1,8.56,E,Bed Boundary,49.03,0.47,197.87
5585.0010,BED,    2.40,   15.80,1,8.56,E,Bed Boundary,49.67,0.47,197.80
5585.3472,BED,    1.18,   21.20,1,8.56,E,Bed Boundary,49.18,0.47,197.78
5585.5649,BED,    2.40,   12.20,1,8.57,E,Bed Boundary,48.12,0.47,197.92
5585.7817,BED,    2.40,   30.20,1,8.56,E,Bed Boundary,45.54,0.47,198.01
5597.6255,BED,    2.36,   48.20,1,8.52,E,Bed Boundary,48.29,0.44,199.19
5598.1025,BED,    1.18,   37.40,1,8.53,E,Bed Boundary,46.75,0.44,199.11
5599.1006,BED,    1.18,   48.20,1,8.54,E,Bed Boundary,45.81,0.44,199.30
5599.5020,BED,    1.18,   48.20,1,8.55,E,Bed Boundary,41.86,0.43,199.39
5599.7612,BED,    2.35,   60.80,1,8.54,E,Soft Sediment Deformation,38.56,0.43,199.43
5599.9351,BED,    2.41,   42.80,1,8.52,E,Soft Sediment Deformation,36.62,0.44,199.49
5600.1626,BED,    8.28,   41.00,1,8.48,E,Soft Sediment Deformation,34.29,0.44,199.58
5600.2930,BED,    4.78,   30.20,1,8.48,E,Soft Sediment Deformation,34.13,0.43,199.58
5600.5967,BED,    2.42,   21.20,1,8.50,E,Soft Sediment Deformation,33.72,0.43,199.64
5600.8892,BED,    4.71,   69.80,1,8.53,E,Soft Sediment Deformation,33.68,0.43,199.61
5601.0410,BED,    9.39,   71.60,1,8.54,E,Soft Sediment Deformation,34.66,0.43,199.51
5601.2690,BED,    7.09,   71.60,1,8.54,E,Soft Sediment Deformation,34.77,0.43,199.36
5602.3003,BED,    1.23,   32.00,1,8.56,E,Bed Boundary,33.65,0.43,199.09
5602.9399,BED,    1.18,   30.20,1,8.57,E,Bed Boundary,31.47,0.43,199.15
5603.4932,BED,    2.35,   30.20,1,8.55,E,Bed Boundary,33.49,0.43,199.09
5606.9097,BED,    1.18,   33.80,1,8.55,E,Bed Boundary,32.97,0.42,197.29
5607.4844,BED,    1.18,   33.80,1,8.55,E,Bed Boundary,35.94,0.42,197.11
5607.8750,BED,    3.59,   35.60,1,8.53,E,Bed Boundary,37.45,0.42,196.95
5610.0010,BED,    1.23,   26.60,1,8.57,E,Bed Boundary,40.21,0.42,196.76
5610.2285,BED,    1.17,   28.40,1,8.58,E,Bed Boundary,37.40,0.42,196.61
